team_xgs,other_xgs,team_goals,other_goals,team_attempts,other_attempts,team_seconds,other_seconds,team_xg_per60,other_xg_per60,n_games,game_ongoing,time_remaining,player_id,game_id,team,xg_for,xg_against,goals_for,goals_against,attempts_for,attempts_against,toi_sec
0.07742534084273214,0.10337601165529554,1,2,5,8,2663.0,2663.0,0.10466812881480875,0.1397497716706962,1,False,,8483481,2025010073,SJS,0.07742534084273214,0.10337601165529554,1,2,5,8,573.0
0.5545849377827128,0.9570187756687758,1,0,18,12,2663.0,2663.0,0.7497205317378017,1.293754259259329,1,False,,8483482,2025010073,ANA,0.5545849377827128,0.9570187756687758,1,0,18,12,1123.0
0.05323964389284755,0.278139675922857,0,0,9,15,2663.0,2663.0,0.07197248141729297,0.3760055701548198,1,False,,8483490,2025010073,ANA,0.05323964389284755,0.278139675922857,0,0,9,15,941.0
0.2908047995340838,1.8060224103382003,1,0,9,13,2663.0,2663.0,0.39312702903593755,2.4414872989926857,1,False,,8484153,2025010073,ANA,0.2908047995340838,1.8060224103382003,1,0,9,13,750.0
0.04895232496971627,0.16212052824981216,0,2,3,9,2663.0,2663.0,0.06617663157753607,0.2191640637248681,1,False,,8484227,2025010073,SJS,0.04895232496971627,0.16212052824981216,0,2,3,9,540.0
0.03203772893772894,0.07667534084273213,0,1,10,10,2663.0,2663.0,0.04331048598416229,0.1036542347104152,1,False,,8484396,2025010073,ANA,0.03203772893772894,0.07667534084273213,0,1,10,10,632.0
0.2213430848962889,0.04967857142857143,1,0,9,8,2663.0,2663.0,0.29922459843283516,0.06715841424816266,1,False,,8484762,2025010073,ANA,0.2213430848962889,0.04967857142857143,1,0,9,8,515.0
0.823477733711302,0.14734373021222058,0,0,11,8,2663.0,2663.0,1.1132256257456579,0.1991879191753639,1,False,,8484806,2025010073,SJS,0.823477733711302,0.14734373021222058,0,0,11,8,951.0
0.39146721106498567,0.9270187756687758,1,0,13,10,2663.0,2663.0,0.5292083964828946,1.2531984950835873,1,False,,8484859,2025010073,ANA,0.39146721106498567,0.9270187756687758,1,0,13,10,822.0
1.3878819008476904,0.1386843933843937,0,0,16,6,2663.0,2663.0,1.8762203691519659,0.1874817184317752,1,False,,8484911,2025010073,SJS,1.3878819008476904,0.1386843933843937,0,0,16,6,760.0
0.7628190595352364,0.3871984184516228,0,1,15,13,2663.0,2663.0,1.0312236629090692,0.5234375915981382,1,False,,8485402,2025010073,SJS,0.7628190595352364,0.3871984184516228,0,1,15,13,888.0
0.09326753973603011,0.17540210900210917,1,0,4,8,2663.0,2663.0,0.12608454489286833,0.23711888562057565,1,False,,8485512,2025010073,ANA,0.09326753973603011,0.17540210900210917,1,0,4,8,699.0
1.9798274114774117,1.589636741683758,1,1,16,16,3133.0,3133.0,2.2749373384355835,1.8265854676225752,1,False,,8470613,2025010074,COL,1.9798274114774117,1.589636741683758,1,1,16,16,1034.0
2.7075925947151918,1.5994440518631705,2,1,29,21,3133.0,3133.0,3.111182043081612,1.8378546398683095,1,False,,8475188,2025010074,VGK,2.7075925947151918,1.5994440518631705,2,1,29,21,1242.0
1.8462675275754679,0.5507780818854351,1,1,20,11,3133.0,3133.0,2.121469230536765,0.6328761872925522,1,False,,8475191,2025010074,VGK,1.8462675275754679,0.5507780818854351,1,1,20,11,801.0
0.6760399933399935,0.9304139027748268,1,2,16,9,3133.0,3133.0,0.7768094401608607,1.0690999202008862,1,False,,8475754,2025010074,COL,0.6760399933399935,0.9304139027748268,1,2,16,9,780.0
4.114286053084457,5.3387859384239995,1,2,55,65,3133.0,3133.0,4.72755499237282,6.134576884240791,1,False,,8475809,2025010074,COL,4.114286053084457,5.3387859384239995,1,2,55,65,3133.0
1.824267527575468,0.7182376722950257,1,1,19,15,3133.0,3133.0,2.0961899455064428,0.8252970380664195,1,False,,8475913,2025010074,VGK,1.824267527575468,0.7182376722950257,1,1,19,15,827.0
0.6878027238320079,1.7429245125399768,0,0,17,26,3133.0,3133.0,0.7903255045627924,2.002722069946989,1,False,,8476312,2025010074,COL,0.6878027238320079,1.7429245125399768,0,0,17,26,885.0
1.3590887529637035,0.9666799200799203,0,0,16,13,3133.0,3133.0,1.5616723621670388,1.1107716923995254,1,False,,8476438,2025010074,VGK,1.3590887529637035,0.9666799200799203,0,0,16,13,790.0
1.8462675275754679,0.3888892829392831,1,1,20,15,3133.0,3133.0,2.121469230536765,0.4468565013027192,1,False,,8476448,2025010074,VGK,1.8462675275754679,0.3888892829392831,1,1,20,15,879.0
0.8510802142302146,0.19254285714285713,1,1,15,8,3133.0,3133.0,0.9779408781451556,0.22124298937576942,1,False,,8476455,2025010074,COL,0.8510802142302146,0.19254285714285713,1,1,15,8,849.0
1.992970446085396,1.4421830047403583,0,0,18,12,3133.0,3133.0,2.2900394528909755,1.6571525110326493,1,False,,8476881,2025010074,VGK,1.992970446085396,1.4421830047403583,0,0,18,12,930.0
1.4091177111931756,2.1164832155625,0,0,17,15,3133.0,3133.0,1.619158557387626,2.431962839458985,1,False,,8477018,2025010074,VGK,1.4091177111931756,2.1164832155625,0,0,17,15,831.0
3.3421259280485245,1.2839726232917419,2,1,30,19,3133.0,3133.0,3.840297906471334,1.4753595416055765,1,False,,8477447,2025010074,VGK,3.3421259280485245,1.2839726232917419,2,1,30,19,1170.0
1.130956575613929,2.1420814114540083,0,1,21,22,3133.0,3133.0,1.2995351650846296,2.4613766617409607,1,False,,8477476,2025010074,COL,1.130956575613929,2.1420814114540083,0,1,21,22,963.0
1.2452311214928868,1.246877032488705,0,0,21,18,3133.0,3133.0,1.4308432931293944,1.4327345410020231,1,False,,8477492,2025010074,COL,1.2452311214928868,1.246877032488705,0,0,21,18,935.0
0.6476518981018983,0.6010468665946327,1,2,15,9,3133.0,3133.0,0.7441898605703268,0.6906379571467213,1,False,,8477501,2025010074,COL,0.6476518981018983,0.6010468665946327,1,2,15,9,817.0
0.6105114718614718,1.733518064047348,1,0,15,17,3133.0,3133.0,0.7015133414303538,1.9919135111938884,1,False,,8477964,2025010074,VGK,0.6105114718614718,1.733518064047348,1,0,15,17,973.0
1.4954633159324344,1.7490540080818224,0,0,24,23,3133.0,3133.0,1.7183747007203205,2.00976521835128,1,False,,8478038,2025010074,COL,1.4954633159324344,1.7490540080818224,0,0,24,23,1201.0
1.0842894926187767,1.2925707488418015,0,0,7,18,3133.0,3133.0,1.2459119608769857,1.4852392900831424,1,False,,8478109,2025010074,COL,1.0842894926187767,1.2925707488418015,0,0,7,18,587.0
1.2220756325156321,0.3983587856587857,0,0,19,19,3133.0,3133.0,1.404236283771553,0.45773751304552457,1,False,,8478396,2025010074,VGK,1.2220756325156321,0.3983587856587857,0,0,19,19,1114.0
1.3810887529637033,1.1907397324897326,0,0,17,12,3133.0,3133.0,1.5869516471973608,1.3682295042971713,1,False,,8478483,2025010074,VGK,1.3810887529637033,1.1907397324897326,0,0,17,12,901.0
0.7486781385281385,1.4263037783330625,1,0,14,15,3133.0,3133.0,0.8602749118101815,1.6389063523776013,1,False,,8479353,2025010074,VGK,0.7486781385281385,1.4263037783330625,1,0,14,15,785.0
1.4107994043148686,2.1164832155625,0,0,18,15,3133.0,3133.0,1.6210909210129356,2.431962839458985,1,False,,8479639,2025010074,VGK,1.4107994043148686,2.1164832155625,0,0,18,15,795.0
1.3143467965041498,1.7315774020022328,0,0,20,20,3133.0,3133.0,1.5102612407963418,1.9896835771490704,1,False,,8480039,2025010074,COL,1.3143467965041498,1.7315774020022328,0,0,20,20,989.0
1.6852535368226556,2.007391350866931,1,1,23,24,3133.0,3133.0,1.9364547502590361,2.306609914816774,1,False,,8480069,2025010074,COL,1.6852535368226556,2.007391350866931,1,1,23,24,1277.0
0.7407454849072501,1.8629242543186657,0,0,11,18,3133.0,3133.0,0.8511598294497607,2.1406087824919235,1,False,,8480448,2025010074,COL,0.7407454849072501,1.8629242543186657,0,0,11,18,717.0
0.5858606060606061,0.7138302142302144,0,0,17,21,3133.0,3133.0,0.6731880567565215,0.8202326113082579,1,False,,8480727,2025010074,VGK,0.5858606060606061,0.7138302142302144,0,0,17,21,1129.0
1.391503778333062,0.48387074884180153,0,0,8,16,3133.0,3133.0,1.5989191196932726,0.5559957535367014,1,False,,8480835,2025010074,COL,1.391503778333062,0.48387074884180153,0,0,8,16,671.0
5.3387859384239995,4.114286053084457,2,1,65,55,3133.0,3133.0,6.134576884240791,4.72755499237282,1,False,,8481033,2025010074,VGK,5.3387859384239995,4.114286053084457,2,1,65,55,3133.0
1.522918186023356,0.8633099870717524,0,0,14,14,3133.0,3133.0,1.7499219501066332,0.9919936014868524,1,False,,8481133,2025010074,VGK,1.522918186023356,0.8633099870717524,0,0,14,14,554.0
1.3835848526900225,0.8569099870717524,0,0,14,13,3133.0,3133.0,1.5898198115812578,0.9846396276598496,1,False,,8481534,2025010074,VGK,1.3835848526900225,0.8569099870717524,0,0,14,13,614.0
1.0479597706215358,1.8629242543186657,0,0,12,18,3133.0,3133.0,1.2041669882660482,2.1406087824919235,1,False,,8481641,2025010074,COL,1.0479597706215358,1.8629242543186657,0,0,12,18,744.0
0.90220315956833,0.8569099870717524,0,0,14,13,3133.0,3133.0,1.0366841284538741,0.9846396276598496,1,False,,8481655,2025010074,VGK,0.90220315956833,0.8569099870717524,0,0,14,13,552.0
1.9779702686202687,0.8641795988266149,0,1,15,12,3133.0,3133.0,2.2728033728161403,0.99299283618762,1,False,,8482072,2025010074,COL,1.9779702686202687,0.8641795988266149,0,1,15,12,929.0
0.5985114718614718,1.3483986612279453,1,0,14,15,3133.0,3133.0,0.6877246405047235,1.5493888223493786,1,False,,8482125,2025010074,VGK,0.5985114718614718,1.3483986612279453,1,0,14,15,778.0
0.8215492551566086,2.5262909209853324,0,0,11,21,3133.0,3133.0,0.944008081252407,2.9028558300501746,1,False,,8482947,2025010074,COL,0.8215492551566086,2.5262909209853324,0,0,11,21,749.0
1.3915037783330624,1.1432374155084681,0,0,8,18,3133.0,3133.0,1.598919119693273,1.3136465674530755,1,False,,8484149,2025010074,COL,1.3915037783330624,1.1432374155084681,0,0,8,18,609.0
0.40225484948413365,2.724385664848895,0,1,15,29,3133.0,3133.0,0.4622143179517655,3.130478261556343,1,False,,8484258,2025010074,COL,0.40225484948413365,2.724385664848895,0,1,15,29,949.0
0.2369334606778832,0.3470949083939798,0,0,6,9,2386.0,2386.0,0.3574855232356997,0.5236972632935152,1,False,,8474586,2025010075,SEA,0.2369334606778832,0.3470949083939798,0,0,6,9,670.0
0.7788420115831891,0.2730993894993895,1,0,9,8,2386.0,2386.0,1.175117871625935,0.4120527251457679,1,False,,8474641,2025010075,EDM,0.7788420115831891,0.2730993894993895,1,0,9,8,600.0
2.9317859504295227,2.8029161296758804,1,1,37,29,2386.0,2386.0,4.423482573992574,4.229043615604849,1,False,,8475717,2025010075,EDM,2.9317859504295227,2.8029161296758804,1,1,37,29,2386.0
1.0573103618603614,1.4914493641056288,0,0,13,11,2386.0,2386.0,1.5952712919938394,2.2503008008299514,1,False,,8475768,2025010075,SEA,1.0573103618603614,1.4914493641056288,0,0,13,11,645.0
1.3109275231655317,0.74266545954046,0,1,15,8,2386.0,2386.0,1.9779292051114477,1.1205346413854385,1,False,,8476457,2025010075,SEA,1.3109275231655317,0.74266545954046,0,1,15,8,899.0
0.8278205329172752,1.5685424103095116,1,1,6,14,2386.0,2386.0,1.2490167303026782,2.366618892336229,1,False,,8476467,2025010075,SEA,0.8278205329172752,1.5685424103095116,1,1,6,14,761.0
0.34641015079691573,0.7829886724386727,0,0,13,10,2386.0,2386.0,0.5226641001126977,1.1813743590860106,1,False,,8476967,2025010075,EDM,0.34641015079691573,0.7829886724386727,0,0,13,10,818.0
1.6341893840163983,1.6825829427459507,1,0,10,14,2386.0,2386.0,2.4656671343080614,2.5386834006225576,1,False,,8477498,2025010075,EDM,1.6341893840163983,1.6825829427459507,1,0,10,14,911.0
0.15187032395708883,0.283577556465565,0,0,4,6,2386.0,2386.0,0.2291421484683654,0.4278621975171978,1,False,,8477508,2025010075,EDM,0.15187032395708883,0.283577556465565,0,0,4,6,568.0
0.6056810345213632,0.47761197397373933,1,1,6,6,2386.0,2386.0,0.9138523571990392,0.7206215868840996,1,False,,8477919,2025010075,SEA,0.6056810345213632,0.47761197397373933,1,1,6,6,599.0
1.2200029009282836,1.0387103618603615,0,0,11,8,2386.0,2386.0,1.8407420131357173,1.567207587048324,1,False,,8477953,2025010075,EDM,1.2200029009282836,1.0387103618603615,0,0,11,8,592.0
1.0562381950459305,1.2841764180264177,0,0,12,8,2386.0,2386.0,1.5936536052662824,1.9375671018001273,1,False,,8478233,2025010075,EDM,1.0562381950459305,1.2841764180264177,0,0,12,8,606.0
2.8029161296758804,2.9317859504295227,1,1,29,37,2386.0,2386.0,4.229043615604849,4.423482573992574,1,False,,8478916,2025010075,SEA,2.8029161296758804,2.9317859504295227,1,1,29,37,2386.0
0.6530299783549783,1.1459218766527595,0,0,4,8,2386.0,2386.0,0.9852925071575531,1.7289684643545407,1,False,,8478975,2025010075,SEA,0.6530299783549783,1.1459218766527595,0,0,4,8,544.0
0.5055027777777779,0.6395197305962019,0,0,12,15,2386.0,2386.0,0.7627032690695726,0.9649082272197513,1,False,,8479324,2025010075,SEA,0.5055027777777779,0.6395197305962019,0,0,12,15,755.0
1.011528047279519,1.3634805065828264,1,1,9,10,2386.0,2386.0,1.5261948743530043,2.05722121697325,1,False,,8479365,2025010075,EDM,1.011528047279519,1.3634805065828264,1,1,9,10,534.0
1.2230315247195334,0.7237238095238095,0,0,10,8,2386.0,2386.0,1.845311604773814,1.0919554544365946,1,False,,8479372,2025010075,SEA,1.2230315247195334,0.7237238095238095,0,0,10,8,832.0
0.9491864156162089,0.3373445144912571,0,1,15,5,2386.0,2386.0,1.4321337368895022,0.5089858558962806,1,False,,8479442,2025010075,EDM,0.9491864156162089,0.3373445144912571,0,1,15,5,644.0
0.25861984404484406,0.6395197305962019,0,0,8,13,2386.0,2386.0,0.3902059675446097,0.9649082272197513,1,False,,8479985,2025010075,SEA,0.25861984404484406,0.6395197305962019,0,0,8,13,724.0
0.7948871295371291,1.1845981544599204,0,1,4,10,2386.0,2386.0,1.1993267671138579,1.7873232841809361,1,False,,8480009,2025010075,SEA,0.7948871295371291,1.1845981544599204,0,1,4,10,588.0
0.9765164709817191,0.7468172226445428,0,1,10,4,2386.0,2386.0,1.473369361078872,1.1267988271250435,1,False,,8480468,2025010075,EDM,0.9765164709817191,0.7468172226445428,0,1,10,4,511.0
1.1050019769789903,1.6825829427459507,0,0,9,14,2386.0,2386.0,1.6672284648467581,2.5386834006225576,1,False,,8480831,2025010075,EDM,1.1050019769789903,1.6825829427459507,0,0,9,14,917.0
0.3484101507969157,0.7829886724386727,0,0,12,10,2386.0,2386.0,0.525681702795011,1.1813743590860106,1,False,,8480834,2025010075,EDM,0.3484101507969157,0.7829886724386727,0,0,12,10,791.0
0.6090810345213631,0.10413529411764708,1,0,7,8,2386.0,2386.0,0.9189822817589719,0.1571194714264583,1,False,,8481789,2025010075,SEA,0.6090810345213631,0.10413529411764708,1,0,7,8,519.0
0.4834947549391775,0.3473302025116268,0,0,7,11,2386.0,2386.0,0.7294975346944841,0.5240522753737873,1,False,,8482665,2025010075,SEA,0.4834947549391775,0.3473302025116268,0,0,7,11,730.0
0.8370042335445622,0.025001960784313725,1,0,8,7,2386.0,2386.0,1.2628731101259112,0.037722991962920956,1,False,,8482751,2025010075,SEA,0.8370042335445622,0.025001960784313725,1,0,8,7,451.0
1.2030205509597098,0.6564299783549784,0,0,13,4,2386.0,2386.0,1.8151190207271395,0.9904224317174862,1,False,,8482759,2025010075,EDM,1.2030205509597098,0.6564299783549784,0,0,13,4,594.0
1.479930056726799,1.824209076976178,1,1,7,16,2386.0,2386.0,2.232920454407576,2.7523691018919703,1,False,,8482866,2025010075,SEA,1.479930056726799,1.824209076976178,1,1,7,16,819.0
0.5833962545624315,0.5787321768289194,1,1,10,11,2386.0,2386.0,0.8802290513096199,0.8731918845700377,1,False,,8483455,2025010075,EDM,0.5833962545624315,0.5787321768289194,1,1,10,11,668.0
0.9340913059163061,0.7149277431718613,0,0,10,8,2386.0,2386.0,1.4093582151293804,1.078683937727871,1,False,,8483497,2025010075,SEA,0.9340913059163061,0.7149277431718613,0,0,10,8,599.0
0.5833962545624314,0.7338109887054112,1,0,10,11,2386.0,2386.0,0.8802290513096198,1.1071750039142834,1,False,,8483512,2025010075,EDM,0.5833962545624314,0.7338109887054112,1,0,10,11,694.0
1.0573103618603614,1.3274493641056289,0,0,13,10,2386.0,2386.0,1.5952712919938394,2.002857380880245,1,False,,8483524,2025010075,SEA,1.0573103618603614,1.3274493641056289,0,0,13,10,627.0
0.6564299783549784,0.7793944098385279,0,0,3,10,2386.0,2386.0,0.9904224317174862,1.1759513308544427,1,False,,8484168,2025010075,SEA,0.6564299783549784,0.7793944098385279,0,0,3,10,427.0
0.2110036572904222,0.5099062552386863,0,0,6,7,2386.0,2386.0,0.3183626011087678,0.7693472417683447,1,False,,8484509,2025010075,EDM,0.2110036572904222,0.5099062552386863,0,0,6,7,660.0
1.140281176864072,0.6564299783549784,0,0,11,4,2386.0,2386.0,1.7204577689483063,0.9904224317174862,1,False,,8484529,2025010075,EDM,1.140281176864072,0.6564299783549784,0,0,11,4,539.0
0.48349475493917743,0.5758342824896177,0,0,6,13,2386.0,2386.0,0.729497534694484,0.8688195377043686,1,False,,8484800,2025010075,SEA,0.48349475493917743,0.5758342824896177,0,0,6,13,741.0
1.2057655059702999,0.33734451449125713,0,1,15,5,2386.0,2386.0,1.8192606125285329,0.5089858558962806,1,False,,8485509,2025010075,EDM,1.2057655059702999,0.33734451449125713,0,1,15,5,688.0
0.15387032395708883,0.283577556465565,0,0,6,6,2386.0,2386.0,0.23215975115067886,0.4278621975171978,1,False,,8485511,2025010075,EDM,0.15387032395708883,0.283577556465565,0,0,6,6,595.0
1.249224422637275,0.9544165935595949,0,1,10,7,2003.0,2003.0,2.2452361065872144,1.7153768032024672,1,False,,8475722,2025010076,BUF,1.249224422637275,0.9544165935595949,0,1,10,7,563.0
0.9815476509646718,0.43793608627763425,1,0,8,9,2003.0,2003.0,1.76413956239282,0.7871042988514645,1,False,,8476856,2025010076,PIT,0.9815476509646718,0.43793608627763425,1,0,8,9,774.0
1.1936186125748665,0.1589021423021426,0,0,6,2,2003.0,2003.0,2.145295559295816,0.28559546294943255,1,False,,8477419,2025010076,BUF,1.1936186125748665,0.1589021423021426,0,0,6,2,287.0
0.867052753314872,1.6134099593228122,0,0,10,16,2003.0,2003.0,1.558357419837014,2.8997882444144403,1,False,,8477435,2025010076,PIT,0.867052753314872,1.6134099593228122,0,0,10,16,775.0
1.1291034987670279,0.9562880221310235,0,1,9,8,2003.0,2003.0,2.029342284354119,1.7187403293418295,1,False,,8477949,2025010076,BUF,1.1291034987670279,0.9562880221310235,0,1,9,8,637.0
0.1579021423021426,2.0713418808109867,0,0,4,16,2003.0,2003.0,0.2837981589054985,3.722831138751649,1,False,,8477952,2025010076,PIT,0.1579021423021426,2.0713418808109867,0,0,4,16,574.0
0.025333333333333333,1.2838022043327815,0,0,3,13,2003.0,2003.0,0.04553170244633051,2.307382893458818,1,False,,8478046,2025010076,PIT,0.025333333333333333,1.2838022043327815,0,0,3,13,546.0
0.5093456797332883,0.8226202828446068,0,0,4,10,2003.0,2003.0,0.9154490499450014,1.4784987609788238,1,False,,8478569,2025010076,PIT,0.5093456797332883,0.8226202828446068,0,0,4,10,482.0
0.9331627802798013,0.1613542572035805,1,0,12,7,2003.0,2003.0,1.6771772386456736,0.2900026589779779,1,False,,8478854,2025010076,PIT,0.9331627802798013,0.1613542572035805,1,0,12,7,748.0
1.1936186125748665,0.29532706982559975,0,0,8,3,2003.0,2003.0,2.145295559295816,0.5307925368807584,1,False,,8479359,2025010076,BUF,1.1936186125748665,0.29532706982559975,0,0,8,3,358.0
0.5474561334547798,0.05383809523809524,1,0,6,5,2003.0,2003.0,0.9839451225348016,0.09676342628913773,1,False,,8479420,2025010076,BUF,0.5474561334547798,0.05383809523809524,1,0,6,5,617.0
0.025333333333333333,1.2838022043327815,0,0,2,13,2003.0,2003.0,0.04553170244633051,2.307382893458818,1,False,,8479533,2025010076,PIT,0.025333333333333333,1.2838022043327815,0,0,2,13,493.0
1.8125924637237179,0.29532706982559975,0,0,11,4,2003.0,2003.0,3.2577797650551097,0.5307925368807584,1,False,,8479941,2025010076,BUF,1.8125924637237179,0.29532706982559975,0,0,11,4,453.0
1.2392527283174344,1.104440164433166,1,1,12,10,2003.0,2003.0,2.22731394006129,1.9850147738189707,1,False,,8479982,2025010076,BUF,1.2392527283174344,1.104440164433166,1,1,12,10,588.0
1.0516467230710465,0.22086558441558446,0,0,7,3,2003.0,2003.0,1.8901289081656352,0.39696260803599803,1,False,,8480045,2025010076,BUF,1.0516467230710465,0.22086558441558446,0,0,7,3,364.0
0.5474561334547798,0.055709523809523806,1,0,6,8,2003.0,2003.0,0.9839451225348016,0.1001269524285001,1,False,,8480064,2025010076,BUF,0.5474561334547798,0.055709523809523806,1,0,6,8,634.0
1.077742711048288,0.5240956797332882,0,0,8,8,2003.0,2003.0,1.937031332887587,0.9419592845930292,1,False,,8480196,2025010076,BUF,1.077742711048288,0.5240956797332882,0,0,8,8,450.0
2.855447619516726,1.7894655335946732,1,1,28,20,2003.0,2003.0,5.132107553799408,3.216213640010396,1,False,,8480382,2025010076,BUF,2.855447619516726,1.7894655335946732,1,1,28,20,1492.0
1.138046355909885,0.9544165935595949,0,1,11,7,2003.0,2003.0,2.045415317661301,1.7153768032024672,1,False,,8480802,2025010076,BUF,1.138046355909885,0.9544165935595949,0,1,11,7,574.0
2.5728733490605253,1.0840974200089113,0,0,20,13,2003.0,2003.0,4.624235674796751,1.9484526770005393,1,False,,8480839,2025010076,BUF,2.5728733490605253,1.0840974200089113,0,0,20,13,1137.0
0.220037012987013,1.1079134554769847,0,1,2,4,2003.0,2003.0,0.3954734132567383,1.991257333857786,1,False,,8480842,2025010076,PIT,0.220037012987013,1.1079134554769847,0,1,2,4,431.0
