team_xgs,other_xgs,team_goals,other_goals,team_attempts,other_attempts,team_seconds,other_seconds,team_xg_per60,other_xg_per60,n_games,game_ongoing,time_remaining,team
55.39674053647161,61.335092047953566,58,52,1225,1194,73373.0,73373.0,2.718006159367857,3.0093676334977832,26,False,,ANA
51.514837696763436,62.436577364818326,48,52,1179,1292,76946.0,76946.0,2.4101761717093595,2.921161314601746,28,False,,BOS
56.21411063538412,52.10369519285299,57,61,1147,1168,73709.0,73709.0,2.7455371567567437,2.544781542203405,26,False,,BUF
62.61418497897613,43.6712542006783,59,44,1346,911,71356.0,71356.0,3.1589644308020914,2.20326973376369,25,False,,CAR
59.99722388913413,56.35533343787999,52,57,1264,1216,77494.0,77494.0,2.787183601322462,2.617998817668051,26,False,,CBJ
58.276608441986035,51.93897023507722,49,56,1266,1117,75545.0,75545.0,2.7770969672532893,2.475084953951658,28,False,,CGY
45.67854329280961,57.41517319263812,54,53,994,1171,73762.0,73762.0,2.229369537893693,2.8021830142010415,26,False,,CHI
62.91647457326662,50.57353937739287,64,37,1295,1095,70346.0,70346.0,3.2197894473567765,2.588132114954856,26,False,,COL
46.08349048765764,48.05578913722782,52,42,882,1071,71370.0,71370.0,2.3245140220760474,2.423999452066977,26,False,,DAL
59.124643790753666,57.53170085398563,46,62,1307,1113,76082.0,76082.0,2.7976225341961722,2.722248666890306,27,False,,DET
55.98678212775998,58.56695231904325,50,64,1185,1153,80106.0,80106.0,2.516071401142685,2.6320254206745526,27,False,,EDM
53.90927723062079,45.02591285562387,48,49,1125,1024,69235.0,69235.0,2.8031111147574905,2.3412043948905312,26,False,,FLA
56.012192521676525,50.0899784663232,43,45,1222,1074,75352.0,75352.0,2.676025760139552,2.393087409475044,26,False,,LAK
53.04601762416215,60.38332954026037,39,43,1119,1270,75447.0,75447.0,2.53112335078908,2.881227700835518,26,False,,MIN
43.87816329307911,49.376013264780994,52,50,911,1028,66946.0,66946.0,2.3595343688209125,2.6551795141339523,24,False,,MTL
53.43791807092721,58.60238733066966,48,54,1181,1194,77031.0,77031.0,2.4973907265300714,2.7387492618609492,26,False,,NJD
53.73409507818716,45.37696178357047,38,56,1111,946,70330.0,70330.0,2.7505010988408047,2.322722343535528,25,False,,NSH
51.43801986550088,57.512440362735234,49,47,1086,1098,74324.0,74324.0,2.4914815068592,2.78570563083051,26,False,,NYI
59.559574928720146,53.019172341088876,46,42,1261,1237,85727.0,85727.0,2.501131145886273,2.2264749778706823,29,False,,NYR
53.43569259677629,48.815598155303825,55,57,1122,1037,75264.0,75264.0,2.5559164188509067,2.3349297587039457,26,False,,OTT
45.98843563224631,49.14762547541149,47,49,947,1013,73230.0,73230.0,2.260799785280441,2.4161061274270295,25,False,,PHI
54.789458478552945,59.83881224571341,46,45,1058,1168,72877.0,72877.0,2.7065061751003827,2.9559356735948006,25,False,,PIT
39.53911351103433,49.355880945368455,36,34,913,1088,68384.0,68384.0,2.0814928731826683,2.5982857306288962,24,False,,SEA
48.75396479361535,59.642481657519184,49,60,962,1268,76654.0,76654.0,2.2896949051193056,2.801066271389217,28,False,,SJS
57.53238492957999,55.1002462799371,57,59,1100,1182,79745.0,79745.0,2.5972360116181323,2.4874397969499475,27,False,,STL
52.38813393729022,47.01216715042936,53,43,1040,1013,71728.0,71728.0,2.6293397581731655,2.3595221077061357,27,False,,TBL
49.697156944601744,57.373749988916344,60,64,1038,1222,73659.0,73659.0,2.428892124527434,2.8040768943387615,26,False,,TOR
57.79454324524207,52.37115650170322,60,58,1166,1032,78240.0,78240.0,2.659258124781077,2.4097157899556696,27,False,,UTA
50.59690311538062,64.16614942214731,51,54,1063,1257,75181.0,75181.0,2.422804315124436,3.0725600606500354,27,False,,VAN
56.015992553272156,50.01676783811214,48,46,1210,1102,74443.0,74443.0,2.708885633192909,2.418768241704441,26,False,,VGK
46.66637865103277,52.06186466432823,46,51,941,1086,67324.0,67324.0,2.4953800003522963,2.7838915214720106,24,False,,WPG
64.5574911324646,52.30177495543549,66,40,1289,1115,76566.0,76566.0,3.0353808227786825,2.4591383883129296,27,False,,WSH
1716.5745485849263,1716.5745485849266,1626,1626,35955,35955,2377776.0,2377776.0,2.5989278951868195,2.5989278951868195,838,,,League
