player_id,name,team,xg_for,xg_against,toi_sec,xg_for_60,xg_against_60,rel_off_60,rel_def_60,map_path,games_played
8473986,Alex Killorn #17,ANA,14.881834448714574,15.667257412887622,19896.0,2.6927324092969678,2.834847541535758,0.09810820067329207,0.24669029259648623,static/players/20252026/ANA/8473986_relative.png,28
8482178,Ian Moore #74,ANA,10.496252288910025,10.665178415397001,13654.0,2.7674313930039616,2.811970286760598,0.17550732716652329,0.21528520460646083,static/players/20252026/ANA/8482178_relative.png,18
8475798,Mikael Granlund #64,ANA,4.985516680685536,6.297465911849345,6707.0,2.675989272471736,3.380181494357782,0.06270451738319327,0.780618229369773,static/players/20252026/ANA/8475798_relative.png,10
8478873,Troy Terry #19,ANA,18.074334911171857,18.387072723112535,21556.0,3.018538025617864,3.0707673874190538,0.42443534958210005,0.47356373379456196,static/players/20252026/ANA/8478873_relative.png,29
8484762,Beckett Sennecke #45,ANA,20.6738191110434,20.946871244323987,23459.0,3.172588294460814,3.2144906636926702,0.5657292513470926,0.6148405331125697,static/players/20252026/ANA/8484762_relative.png,29
8481563,Drew Helleson #14,ANA,18.83804409775503,23.199671559413204,27623.0,2.4550902780986172,3.02352451268463,-0.14491729416995947,0.429668421156411,static/players/20252026/ANA/8481563_relative.png,29
8478366,Frank Vatrano #77,ANA,10.793888930074871,15.901409378750461,18115.0,2.145073151988382,3.160092396549912,-0.4440758308199819,0.5603316279363999,static/players/20252026/ANA/8478366_relative.png,28
8483490,Pavel Mintyukov #98,ANA,16.054392153080165,19.447632898925825,21550.0,2.6819402204681486,3.248792502836797,0.04248895983035306,0.6552362919327019,static/players/20252026/ANA/8483490_relative.png,26
8476458,Ryan Strome #16,ANA,3.7120030112094877,4.224153987680451,6023.0,2.2186968023168117,2.5248139391747673,-0.369958262917105,-0.06335007720558661,static/players/20252026/ANA/8476458_relative.png,9
8475184,Chris Kreider #20,ANA,14.8969745129688,13.232592932785035,16520.0,3.2463140585162034,2.883615893342986,0.6515656382329809,0.30012800059957145,static/players/20252026/ANA/8475184_relative.png,23
8482745,Mason McTavish #23,ANA,19.715672403175578,20.730841663932765,22222.0,3.193970869023134,3.3584299338564465,0.5482465962107868,0.7557529754733672,static/players/20252026/ANA/8482745_relative.png,28
8484153,Leo Carlsson #91,ANA,18.5929177186845,17.564747178573768,22627.0,2.9581696109631945,2.7945856650402425,0.36366580332547915,0.20533972546300783,static/players/20252026/ANA/8484153_relative.png,29
8480068,Ryan Poehling #25,ANA,8.25979652634318,9.376072581065333,11876.0,2.5038116785816307,2.8421910821686764,-0.08078653710747119,0.25191928599579816,static/players/20252026/ANA/8480068_relative.png,19
8481605,Jackson LaCombe #2,ANA,20.57871412562799,21.316446858680273,27379.0,2.705846482788296,2.802849216233207,0.10359175110997088,0.20916188940976044,static/players/20252026/ANA/8481605_relative.png,28
8475462,Radko Gudas #7,ANA,12.246951573406124,12.784914136199088,14340.0,3.0745485121521647,3.2096018751964235,0.41111033803007047,0.6138947215293138,static/players/20252026/ANA/8475462_relative.png,17
8482118,Sam Colangelo #12,ANA,2.1220344830627935,2.6103255385286133,4255.0,1.7953758258580625,2.208501043173445,-1.0124621020247886,-0.37964524800857324,static/players/20252026/ANA/8482118_relative.png,7
8475852,Petr Mrazek #34,ANA,12.208552309844979,12.854296313699633,13796.0,3.185763142609592,3.354266941817823,0.5884075918463547,0.7492559497828783,static/players/20252026/ANA/8475852_relative.png,5
8476885,Jacob Trouba #65,ANA,21.427724545444278,23.584589420558448,28555.0,2.7014466245350865,2.9733679535636637,0.10625946714822776,0.3779064135863832,static/players/20252026/ANA/8476885_relative.png,28
8477527,Ross Johnston #44,ANA,7.238959043145156,8.77012058998698,12180.0,2.139593805855711,2.592153868961669,-0.5338859496900339,0.004954634906813471,static/players/20252026/ANA/8477527_relative.png,22
8478424,Jansen Harkins #24,ANA,3.717174881637448,5.267492855939486,6458.0,2.0721321731023243,2.936354023131333,-0.5371602348788711,0.3476248633436576,static/players/20252026/ANA/8478424_relative.png,12
8481754,Nikita Nesterenko #13,ANA,10.002259628551045,13.297533711238648,14201.0,2.5356055674096023,3.3709683374733563,-0.06354266260341213,0.768970223500201,static/players/20252026/ANA/8481754_relative.png,22
8482803,Olen Zellweger #51,ANA,21.896036445744024,22.316834335642547,27112.0,2.9074111539052256,2.9632857630685,0.3118766585792989,0.36669922398801713,static/players/20252026/ANA/8482803_relative.png,29
8483445,Cutter Gauthier #61,ANA,21.802111502716055,19.338327555549288,23537.0,3.3346476360529294,2.9578102222023808,0.7304702350793533,0.35474149893162155,static/players/20252026/ANA/8483445_relative.png,29
