team_xgs,other_xgs,team_goals,other_goals,team_attempts,other_attempts,team_seconds,other_seconds,team_xg_per60,other_xg_per60,n_games,game_ongoing,time_remaining,team
4.096797433757952,18.806490230303403,3,24,44,217,9043.0,9043.0,1.6309267678346375,7.486825702653129,29,False,,ANA
2.116256707635621,24.072715999884753,1,18,33,265,10820.0,10820.0,0.7041149859046429,8.009406432494004,31,False,,BOS
1.887218851273467,20.99698282720577,3,14,25,264,8374.0,8374.0,0.8113193055391068,9.0266465462074,29,False,,BUF
2.6861916452585377,13.367984235887679,2,14,43,151,7299.0,7299.0,1.3248787399548891,6.593333778489607,26,False,,CAR
2.0017822258911226,18.146488644339414,2,20,24,203,6982.0,6982.0,1.0321420815250704,9.356539547353464,27,False,,CBJ
2.6703660797794027,24.716581606068694,3,17,39,269,9503.0,9503.0,1.0116087432606387,9.363326715968357,31,False,,CGY
1.8527823161293502,21.109035511021062,0,14,26,215,9334.0,9334.0,0.7145935652523742,8.141475020320959,29,False,,CHI
2.1660142757600203,17.89712430244454,1,10,32,213,8635.0,8635.0,0.903028534190628,7.4614530965605494,29,False,,COL
1.189223641869716,18.208699740270525,0,16,20,197,8501.0,8501.0,0.503611941034111,7.711012712030807,28,False,,DAL
0.5926433032613236,18.251572333205242,0,17,20,217,7493.0,7493.0,0.284734537800716,8.768939063064042,30,False,,DET
1.8747485830725932,20.60130796706814,2,15,31,217,7665.0,7665.0,0.8805081407777346,9.675761080423394,29,False,,EDM
2.762035423545864,16.413922875323486,4,16,35,190,8633.0,8633.0,1.1517812492488255,6.844679989709783,28,False,,FLA
2.1140197572554595,15.107316498769821,4,15,34,156,8072.0,8072.0,0.9428234794499077,6.73765354256335,28,False,,LAK
0.20571547464324974,15.263238405330542,2,12,14,181,6449.0,6449.0,0.1148357433269808,8.520337766970066,27,False,,MIN
2.3218796178463412,19.190860483887313,2,16,26,211,7729.0,7729.0,1.0814809967973642,8.938685178159442,26,False,,MTL
1.986063768495469,16.69579790385952,3,12,26,207,7465.0,7465.0,0.9577802500447004,8.051556926174719,28,False,,NJD
1.2055868499021478,16.61167778308588,1,14,23,163,8061.0,8061.0,0.5384087159964933,7.418687510123951,26,False,,NSH
2.658124090233548,20.839101797555177,5,13,35,224,7874.0,7874.0,1.2152967646483075,9.527656397155022,29,False,,NYI
2.2929640510150606,21.939923384860855,2,18,30,229,8051.0,8051.0,1.0252975510687141,9.810424069742774,30,False,,NYR
2.0419303624116276,13.98882266530465,1,22,15,155,7765.0,7765.0,0.9466773090382304,6.485481209928749,29,False,,OTT
1.8850125298991725,20.471470651845337,1,17,23,232,8677.0,8677.0,0.782072733391382,8.493407208325829,28,False,,PHI
2.711427718099576,17.38719365573972,1,12,39,224,8807.0,8807.0,1.1083387969976692,7.107289333560008,27,False,,PIT
0.9199370123364685,16.23021540107288,1,23,11,173,6177.0,6177.0,0.536145903255834,9.45908619780838,26,False,,SEA
1.9114011783339517,28.053681288727656,2,18,24,323,10517.0,10517.0,0.6542782392319317,9.602857529658605,31,False,,SJS
0.7740806688681452,12.498013964985756,2,15,22,147,6567.0,6567.0,0.42434755716846695,6.851355302870218,28,False,,STL
1.2909772902473216,20.17388824042431,2,14,26,240,10035.0,10035.0,0.46313086645643825,7.237269323919036,29,False,,TBL
0.5817093869353578,22.134970369144977,1,11,21,240,8122.0,8122.0,0.25783720671845456,9.8111171298845,28,False,,TOR
1.0711306514761452,16.40748536754335,1,13,23,197,8516.0,8516.0,0.4528029996846081,6.935996632592305,30,False,,UTA
3.4560975323528997,22.49137412511262,5,24,39,230,9984.0,9984.0,1.246189014069555,8.109870477805032,29,False,,VAN
1.7448498224991327,13.805257808791065,1,12,24,160,6825.0,6825.0,0.9203603459336084,7.281894228812869,28,False,,VGK
3.0600875812488177,18.436732304541813,2,12,39,228,8423.0,8423.0,1.3078849925793357,7.879880837747896,26,False,,WPG
0.5189751626393946,21.575295865806442,0,22,28,231,8413.0,8413.0,0.22207424052083924,9.232267338274479,29,False,,WSH
60.64803099397426,601.8912242394125,60,510,894,6769,264811.0,264811.0,0.8244858090423258,8.182471299386677,908,,,League
