team_xgs,other_xgs,team_goals,other_goals,team_attempts,other_attempts,team_seconds,other_seconds,team_xg_per60,other_xg_per60,n_games,game_ongoing,time_remaining,team
19.707549569191606,0.9252353830080232,15,0,226,21,8685.0,8685.0,8.168932463913618,0.38351725720539825,29,False,,ANA
18.497520790653184,2.044798406414167,19,3,230,34,8079.0,8079.0,8.242489769321878,0.9111615624571111,30,False,,BOS
19.02574123062783,1.6106680168399916,16,1,230,29,8804.0,8804.0,7.7797215391027015,0.6586102749459303,28,False,,BUF
18.57257879861814,2.173765345531951,10,2,231,30,7516.0,7516.0,8.89585998869416,1.0411861686954529,27,False,,CAR
14.082341847617418,0.7883164548617569,9,1,169,15,6327.0,6327.0,8.012712288829256,0.4485442132926071,28,False,,CBJ
21.23388468974676,3.5424873814493223,11,4,237,42,10255.0,10255.0,7.454118467390379,1.2435840636974704,30,False,,CGY
16.092443868698346,1.360196795635769,18,0,165,26,7705.0,7705.0,7.518857615485276,0.6355234866046422,29,False,,CHI
20.28841694432618,1.5076985051692788,14,1,262,28,9712.0,9712.0,7.520418142460281,0.5588668264630771,29,False,,COL
19.19709804033848,2.1574955230508044,26,4,187,29,8085.0,8085.0,8.547872967868711,0.9606659100782803,28,False,,DAL
23.57091147102253,2.2400653398985173,21,4,255,32,9670.0,9670.0,8.775106648984602,0.8339436632507408,29,False,,DET
19.584508937649773,2.1095744110228924,23,4,174,21,6387.0,6387.0,11.03870865438221,1.1890508657714751,29,False,,EDM
27.93143353235994,1.866389837812198,20,1,297,24,11088.0,11088.0,9.068647250766213,0.6059707265624019,27,False,,FLA
17.594033638535866,3.3438189938689553,10,3,219,37,8564.0,8564.0,7.395903911575095,1.4056221833171694,29,False,,LAK
20.755273392241993,0.7674102383119779,21,0,238,34,9722.0,9722.0,7.685556903113678,0.2841675435016581,29,False,,MIN
13.592568207376148,0.4209181939340956,18,0,135,14,6485.0,6485.0,7.545604556137877,0.23366314543758585,25,False,,MTL
19.599394459292256,1.2430174057321337,19,0,200,24,6802.0,6802.0,10.373099096361676,0.6578745458153016,27,False,,NJD
17.003625131574545,1.169843683284037,11,0,203,30,8139.0,8139.0,7.5209547209323455,0.5174391522081992,28,False,,NSH
24.121382759033466,2.758706631458651,14,4,263,31,9343.0,9343.0,9.294335645137588,1.0629716229531354,29,False,,NYI
21.13207417545016,2.1317932560593067,13,2,245,26,7196.0,7196.0,10.571910371264671,1.0664891219863124,30,False,,NYR
16.667201364150877,1.929132413443913,18,1,201,22,8546.0,8546.0,7.0210536989168215,0.8126464648254255,29,False,,OTT
14.718690659882956,2.9042682758474196,13,3,169,28,6887.0,6887.0,7.693812454708675,1.5181306509439105,28,False,,PHI
17.105417047250647,1.4948304515096762,24,2,154,25,6288.0,6288.0,9.793177698807623,0.8558189607879826,26,False,,PIT
16.886089595160605,1.9613336750900343,13,2,195,18,7654.0,7654.0,7.9422422971750954,0.9224982009830315,26,False,,SEA
20.51650687477181,2.5537908837690044,18,3,244,45,10662.0,10662.0,6.9273517866421415,0.8622816715033217,31,False,,SJS
16.532111654086634,3.492653371879749,14,1,194,32,8200.0,8200.0,7.258000238379498,1.5333600169228168,30,False,,STL
17.433603989032044,1.4321430835386588,14,3,215,32,9532.0,9532.0,6.58423986157316,0.5408849245425065,29,False,,TBL
17.63904489632533,2.0297913621121624,9,3,197,24,7317.0,7317.0,8.678496873960801,0.9986673368325522,27,False,,TOR
15.313230151527637,1.599647871249175,10,0,199,34,8304.0,8304.0,6.638683591702733,0.6934889615242089,30,False,,UTA
23.927575104356087,2.8217561445881474,22,2,245,32,9010.0,9010.0,9.560407366890335,1.127449735906474,29,False,,VAN
19.820703527292316,1.3412957485593031,18,1,212,22,7642.0,7642.0,9.337154239499128,0.6318587666597084,28,False,,VGK
18.407483422457695,1.4955202723453196,16,2,189,26,8102.0,8102.0,8.179084216347531,0.6645115996597323,25,False,,WPG
15.340784468763136,1.4296676366978636,13,3,189,27,8103.0,8103.0,6.815602133474921,0.6351725894251893,30,False,,WSH
601.8912242394123,60.64803099397425,510,60,6769,894,264811.0,264811.0,8.182471299386673,0.8244858090423257,908,,,League
