team,team_xg_per60,league_avg_xg_per60,relative_off_per60,other_xg_per60,relative_def_per60,rel_off_pct,rel_def_pct,team_xgs,team_seconds
EDM,2.516071401142685,2.3746207614202524,0.11107252290996383,2.6320254206745526,0.2196938588242161,4.677484704695824,9.251745053084518,55.98678212775998,80106.0
TOR,2.428892124527434,2.3746207614202524,0.02830655775199009,2.8040768943387615,0.39995943286377633,1.1920454083396474,16.843086667218472,49.697156944601744,73659.0
PHI,2.260799785280441,2.3746207614202524,-0.14997416711292377,2.4161061274270295,0.006819496700005256,-6.315710262013575,0.2871825602976089,45.98843563224631,73230.0
