team_xgs,other_xgs,team_goals,other_goals,team_attempts,other_attempts,team_seconds,other_seconds,team_xg_per60,other_xg_per60,n_games,game_ongoing,time_remaining,team
18.43413543753629,0.9252353830080232,15,0,203,21,7827.0,7827.0,8.478713118069585,0.4255586276771284,26,False,,ANA
17.621542729813658,2.044798406414167,17,3,217,34,7640.0,7640.0,8.303344741797012,0.9635175737030105,27,False,,BOS
16.330001183523272,1.4868513578163074,14,1,204,26,11236.0,11236.0,5.2321114507550535,0.4763852695032669,25,False,,BUF
17.865834669834328,2.1737653455319506,10,2,222,30,7093.0,7093.0,9.067673031355362,1.1032786189080814,25,False,,CAR
13.290884734188161,0.5782655348263844,6,1,162,12,5922.0,5922.0,8.079565187956328,0.35152920050236136,26,False,,CBJ
20.637102781503792,3.2910442124639876,10,4,230,40,9826.0,9826.0,7.560916956382419,1.2057560721423117,28,False,,CGY
14.186952327763711,0.9827530946172172,15,0,151,21,6828.0,6828.0,7.4799397158683885,0.5181475015556505,26,False,,CHI
19.017686025692115,1.2673268167040301,13,1,241,24,9014.0,9014.0,7.595259562069183,0.5061433925154769,26,False,,COL
18.272275342681883,1.521696550928541,24,4,175,26,7513.0,7513.0,8.755515936863407,0.7291504836074467,26,False,,DAL
21.678714313817647,2.2400653398985177,17,4,233,30,12201.0,12201.0,6.396473365276906,0.6609487110593119,26,False,,DET
17.119651899370666,2.1095744110228924,18,4,160,21,9495.0,9495.0,6.490863279382244,0.7998386392503858,26,False,,EDM
26.137245667752758,1.8204971462773447,20,1,278,22,10280.0,10280.0,9.153121050964002,0.6375281835212492,25,False,,FLA
15.562253786444744,3.2803075778603445,10,3,190,31,7567.0,7567.0,7.403741724752357,1.560606221791627,26,False,,LAK
18.406233043970364,0.7674102383119779,21,0,205,32,8728.0,8728.0,7.591938469098683,0.3165303457748763,26,False,,MIN
12.590744035608061,0.4209181939340956,15,0,128,14,9959.0,9959.0,4.5513282988441635,0.15215438278569576,23,False,,MTL
17.00510007526396,1.0199047145167368,16,0,175,21,9390.0,9390.0,6.519527185404714,0.39101778192334957,25,False,,NJD
14.557341333682153,0.9139884964104196,10,0,179,23,7165.0,7165.0,7.314225931787264,0.4592265997316832,25,False,,NSH
21.148186277015625,2.7520955203475395,12,4,238,29,8359.0,8359.0,9.10796394272715,1.1852546803745834,26,False,,NYI
19.13879718790365,1.6001108451285773,13,2,221,21,9896.0,9896.0,6.962375694871982,0.5820936785027161,27,False,,NYR
14.299570512555048,1.7677205386614887,16,1,182,21,7742.0,7742.0,6.649244877964114,0.8219832006175871,26,False,,OTT
12.11870386684452,2.6689648461250117,11,3,136,22,5691.0,5691.0,7.666022477708711,1.6883277887981099,25,False,,PHI
15.142310221376821,1.3856437266423263,18,2,135,20,12564.0,12564.0,4.338770837070722,0.39703258643046596,23,False,,PIT
15.183369390384598,1.5387608140773528,13,1,173,16,6926.0,6926.0,7.892019896821334,0.7998179224196463,24,False,,SEA
18.805594454816642,2.323439180095336,16,2,225,42,9859.0,9859.0,6.866836396930714,0.8484005526263526,28,False,,SJS
14.8222331585182,2.8777388646460484,14,1,167,29,7238.0,7238.0,7.372207705259122,1.4313152684064347,27,False,,STL
14.901435942682344,0.9999299383670742,13,3,177,28,8557.0,8557.0,6.269156175488657,0.4206787166204823,26,False,,TBL
16.572690563193312,1.5418128008769003,8,2,178,22,10119.0,10119.0,5.896006129804914,0.5485251589244827,25,False,,TOR
14.24406329178304,1.2682403353194656,9,0,183,27,7357.0,7357.0,6.970045922307862,0.6205879036495957,27,False,,UTA
23.090715644568874,2.5977592690598534,22,2,234,29,8530.0,8530.0,9.745202382233053,1.0963579564613684,27,False,,VAN
18.61992704660628,1.1101089022840296,17,1,200,21,7303.0,7303.0,9.178657725288595,0.5472260780805842,26,False,,VGK
17.328354548084956,1.4955202723453198,16,2,178,25,7492.0,7492.0,8.326491774306707,0.7186162547307997,23,False,,WPG
13.49508387737439,1.4296676366978633,10,3,174,27,7631.0,7631.0,6.366439779655066,0.6744598993725996,27,False,,WSH
547.6247353721558,54.20191631121712,459,57,6154,807,272948.0,272948.0,7.222800853421754,0.7148867136611429,824,,,League
