team_xgs,other_xgs,team_goals,other_goals,team_attempts,other_attempts,team_seconds,other_seconds,team_xg_per60,other_xg_per60,n_games,game_ongoing,time_remaining,team
3.462702680438686,17.262777458690643,3,21,36,198,8032.0,8032.0,1.5520081735033953,7.737300653795607,26,False,,ANA
1.7579932527026338,23.23058698850448,1,17,30,251,9962.0,9962.0,0.6352916793544953,8.394911981390898,28,False,,BOS
1.887218851273467,18.439934300625993,3,12,24,235,7367.0,7367.0,0.9222190667279057,9.010962872574124,26,False,,BUF
2.4347484762732035,13.214775787036652,2,14,42,148,7173.0,7173.0,1.221956575293954,6.632258864259299,25,False,,CAR
1.7786695346757257,16.349064676272864,2,15,21,187,10047.0,10047.0,0.6373256021531415,5.858130072119271,25,False,,CBJ
2.6703660797794027,23.437809178071497,3,17,36,253,8702.0,8702.0,1.1047251077000517,9.69617479212335,28,False,,CGY
1.5580840538454654,19.30594816359084,0,14,23,194,8574.0,8574.0,0.6541990429022249,8.106066408785518,26,False,,CHI
2.1594031646489094,16.194825728060003,1,8,31,197,8038.0,8038.0,0.9671375208678867,7.253218788382186,26,False,,COL
0.6575412309389863,16.553231091692897,0,16,15,176,7563.0,7563.0,0.3129906692291883,7.8793642641933666,26,False,,DAL
0.47293325067034025,17.208841331100952,0,14,19,203,7031.0,7031.0,0.24215043413642795,8.811240050058801,27,False,,DET
1.4521757220599116,17.784189432120243,1,15,29,180,10281.0,10281.0,0.5084945627288865,6.22732048979991,26,False,,EDM
2.3599100903889223,14.705341385080697,3,16,29,169,7811.0,7811.0,1.087655399487917,6.7775225945833455,26,False,,FLA
1.8900228817271654,13.461733637216255,4,13,30,142,10905.0,10905.0,0.6239415290433559,4.4440386147619,25,False,,LAK
0.20571547464324974,14.072621141306133,2,12,13,167,5938.0,5938.0,0.12471803784366774,8.531733935449996,25,False,,MIN
2.23162901686064,16.899236355128423,2,15,25,185,7051.0,7051.0,1.1393936265350026,8.628173433337444,24,False,,MTL
1.660419471328672,16.114636096806965,3,11,23,201,7008.0,7008.0,0.8529552078743178,8.27806648808577,26,False,,NJD
1.2055868499021476,14.135200645544762,1,13,20,139,10220.0,10220.0,0.42466855769547274,4.979131342853341,23,False,,NSH
2.508003002754001,19.701589674967444,5,12,32,211,7231.0,7231.0,1.2486254750261931,9.808563522318185,26,False,,NYI
1.1521640823920882,20.726978547422114,2,16,25,214,11132.0,11132.0,0.3726006734289901,6.70293952306141,27,False,,NYR
2.0419303624116276,12.471424309270986,1,18,15,144,7091.0,7091.0,1.0366590473391424,6.331565013873297,26,False,,OTT
1.8850125298991725,16.302275352858985,1,12,22,190,7414.0,7414.0,0.9153014712216107,7.915860705461607,25,False,,PHI
2.281095279694338,14.225407323631579,1,10,30,177,10958.0,10958.0,0.7494016250136536,4.673431863941749,24,False,,PIT
0.9199370123364685,14.540559840492975,1,18,11,168,5978.0,5978.0,0.5539935169640827,8.75644286145445,24,False,,SEA
1.7528885068175013,26.95301760574892,2,16,22,310,9790.0,9790.0,0.6445759575631261,9.911222000071104,28,False,,SJS
0.6011858044548863,11.48168557380722,2,14,20,131,12834.0,12834.0,0.1686355692720579,3.2206691651633155,25,False,,STL
1.1817905653799716,18.0886315347435,2,12,20,222,9326.0,9326.0,0.45619194031395,6.9825298654381935,26,False,,TBL
0.5358166954005047,20.531538263915085,1,10,20,220,7451.0,7451.0,0.2588833852424932,9.919948698173977,25,False,,TOR
0.8407789478024769,14.073531194010103,0,13,22,163,7556.0,7556.0,0.40058287613670157,6.70522926130709,27,False,,UTA
3.4560975323528993,21.689222132779605,5,24,36,212,9384.0,9384.0,1.3258686185497057,8.320673452472994,27,False,,VAN
1.7448498224991327,12.734240079351014,1,11,23,151,6308.0,6308.0,0.995792542960824,7.267480070650547,26,False,,VGK
2.9362709222251335,17.328757005303817,2,10,38,217,7844.0,7844.0,1.3476001172884344,7.953024632724851,24,False,,WPG
0.5189751626393945,18.405123537002204,0,20,25,199,10948.0,10948.0,0.1706531408021392,6.0521049263069,26,False,,WSH
54.201916311217126,547.6247353721559,57,459,807,6154,272948.0,272948.0,0.714886713661143,7.222800853421756,824,,,League
